No,Latitude,Longitude,Peso
5363565455,2.8397067,-60.7399437,0
5496379928,2.8589936,-60.6395243,0
5574513038,2.8532609,-60.6363411,0
5574561144,2.8592375,-60.6248676,0
5576504384,2.8647573,-60.6584716,0
5580837217,2.8382605,-60.7364221,0
5834281725,2.8261273,-60.687086,0
5859221921,2.8559638,-60.6469189,0
5859221922,2.8565269,-60.6475662,0
5859221923,2.8571233,-60.6412978,0
5859221924,2.8580311,-60.642354,0
5859221925,2.8592101,-60.641322,0
5859221926,2.856329,-60.6438406,0
5859221927,2.8582688,-60.6462367,0
5859221928,2.8581815,-60.6461286,0
5859221929,2.8543004,-60.6460868,0
5859221930,2.8576262,-60.6454962,0
5859221931,2.8554315,-60.6473663,0
5859221932,2.8531494,-60.6447718,0
5859221933,2.8618568,-60.6502007,0
5859221934,2.8618314,-60.650066,0
5859221935,2.8553958,-60.6427886,0
5859226724,2.8617464,-60.6501739,0
6137464022,2.8062847,-60.6909396,0
6151516006,2.8020198,-60.6941997,0
6270671307,2.8395755,-60.739873,0
6270671310,2.8397642,-60.7397128,0
6270809832,2.8394097,-60.7332399,0
6270809839,2.8355745,-60.6550878,0
6270809840,2.8363733,-60.6545391,0
6270809841,2.8363011,-60.6544565,0
6270809842,2.8371304,-60.6538821,0
6270809843,2.8370556,-60.6538008,0
6270809847,2.8414922,-60.6624811,0
6270809850,2.8385034,-60.6526905,0
6270809851,2.8384283,-60.6526081,0
6270809852,2.839405,-60.6518952,0
6270809853,2.8393392,-60.6518166,0
6270809854,2.837591,-60.6534823,0
6270809855,2.8375265,-60.6533917,0
6270809856,2.8462045,-60.6527954,0
6270809857,2.8467252,-60.6533876,0
6270809858,2.847242,-60.6539767,0
6270809859,2.8477586,-60.6545634,0
6270809860,2.8482918,-60.6551574,0
6270809867,2.8449677,-60.6469147,0
6270809872,2.8529613,-60.6501543,0
6270809875,2.8531679,-60.650013,0
6270809876,2.8532472,-60.6502943,0
6270809877,2.8533192,-60.6503794,0
6270809878,2.8586996,-60.6565981,0
6270809879,2.858597,-60.6564985,0
6270810509,2.8320978,-60.7214502,0
6270810510,2.8327735,-60.7213142,0
6270810575,2.7936228,-60.6831001,0
6270810576,2.7988302,-60.6890888,0
6270810577,2.8010644,-60.6797701,0
6270810580,2.8089901,-60.6880513,0
6270810583,2.8055243,-60.6715934,0
6270810585,2.8082088,-60.7255323,0
6270810586,2.8122925,-60.730879,5
6270810596,2.8007637,-60.7317191,0
6270810603,2.7962749,-60.7293395,0
6270810605,2.8005454,-60.7283141,0
6270810606,2.8000353,-60.7288261,0
6270810608,2.7951217,-60.7289042,0
6270810617,2.7997544,-60.7228277,0
6270810626,2.8079937,-60.7172198,0
6270810627,2.7959811,-60.7171115,0
6270810628,2.7961912,-60.7177677,0
6270810632,2.8068075,-60.7035165,0
6270810633,2.8053825,-60.7039374,0
6270810635,2.7927595,-60.7050148,0
6270810638,2.7961266,-60.7037119,0
6270810639,2.7959547,-60.7031386,0
6270810647,2.8053375,-60.742128,0
6270810648,2.8054164,-60.7406264,0
6270810665,2.8051038,-60.7463837,0
6270810737,2.7923771,-60.7205947,0
6538271710,2.8194825,-60.6689695,0
6538271711,2.819456,-60.6672202,0
6538271712,2.8195918,-60.667304,0
6538271713,2.8194737,-60.6675506,0
6538271714,2.8197052,-60.667534,0
6538271731,2.8193801,-60.6674273,0
6538271736,2.8194749,-60.6676602,0
6538271737,2.819376,-60.6678294,0
6538271739,2.8192055,-60.6677201,0
6550624584,2.8158786,-60.6687156,0
6657981470,2.8207513,-60.6699177,0
6657981474,2.8212633,-60.6700773,0
6658041487,2.8211241,-60.671196,0
6658259857,2.8083197,-60.7360607,0
6748803828,2.8157969,-60.7422203,0
6770819618,2.847786,-60.6454077,0
6770819619,2.8473724,-60.6449687,0
6796989033,2.804677,-60.6870098,0
6797408516,2.8402873,-60.7112114,0
6797408517,2.840205,-60.7110868,0
6816515661,2.8531521,-60.6399372,0
6816515662,2.845696,-60.6462869,0
6816515663,2.845773,-60.6463745,0
6816515664,2.8484481,-60.6438957,0
6816515665,2.8508785,-60.6441833,0
6816515666,2.8515825,-60.6449748,0
6816515677,2.8551644,-60.6427586,0
6816718359,2.8471009,-60.6468723,0
6816718360,2.8461408,-60.6500597,0
6816718361,2.8567994,-60.644381,0
6816718362,2.8567047,-60.6444708,0
6816718364,2.8455523,-60.6494117,0
6816876829,2.8515025,-60.6413724,0
6816876830,2.8514454,-60.6412945,0
6816876831,2.8510319,-60.6417881,0
6816876832,2.850969,-60.641705,0
6816876833,2.8545402,-60.6553464,0
6816876834,2.855686,-60.6543508,0
6816876835,2.855104,-60.6537012,0
6816876837,2.8539601,-60.6546962,0
6816876839,2.8531005,-60.6398648,0
6816886868,2.8475785,-60.6446564,0
6816886869,2.8476391,-60.644732,0
6818604866,2.8626303,-60.6544615,0
6818604877,2.8586408,-60.6399795,0
6818604879,2.8566181,-60.6476623,0
6818604880,2.8582819,-60.6460453,0
6818604881,2.8583743,-60.6461647,0
6818666454,2.8624238,-60.6508521,0
6825042063,2.8608494,-60.6509598,0
6845698652,2.8380129,-60.7166442,0
6868896684,2.8348281,-60.6557357,0
6878633773,2.8310485,-60.7335491,0
6878633774,2.8310217,-60.7340901,0
6878633775,2.830995,-60.7346274,0
6878633776,2.8309718,-60.735096,0
6880172015,2.85543,-60.6330983,0
6880172021,2.855405,-60.6308447,0
6880172022,2.853699,-60.6334669,0
6880172023,2.8559708,-60.6314774,0
6880172027,2.8522489,-60.6337995,0
6880172034,2.8549342,-60.6382784,0
6901451530,2.8122137,-60.7410184,0
6901529365,2.8235113,-60.7364243,0
6901529368,2.8102956,-60.7453761,0
6901529369,2.8102912,-60.7454917,0
6901529370,2.80512,-60.7436111,0
6901529371,2.8052511,-60.7436176,0
6901529373,2.8086373,-60.7438111,0
6901587401,2.8313765,-60.7405627,0
6901599198,2.8145606,-60.7411653,0
6901599199,2.8145564,-60.7412887,0
6908247194,2.8404003,-60.7410385,0
6913920992,2.8041388,-60.737122,0
6917044123,2.7998429,-60.7339902,0
6917044162,2.8034855,-60.7373107,0
6926215022,2.7925494,-60.7414228,0
6929245534,2.8365263,-60.7423522,0
6929265739,2.8406478,-60.6732171,0
6929265740,2.8397529,-60.6748395,0
6929446090,2.8329904,-60.7404831,0
6929446091,2.833927,-60.7409299,0
6929446092,2.8339937,-60.7408439,0
6929446094,2.8334263,-60.740701,0
6929446095,2.8326398,-60.7402494,0
6929449050,2.8036317,-60.7158,0
6929449052,2.8031126,-60.7186067,0
6929449053,2.8031353,-60.7187657,1
6929449057,2.8029187,-60.7189235,0
6929601316,2.8388457,-60.7436791,0
6929601317,2.8387586,-60.7440808,0
6929687362,2.7966462,-60.7168083,0
6929687363,2.7966754,-60.7169034,0
6933531840,2.7999115,-60.7158386,0
6933873219,2.7996091,-60.7279493,0
6933873221,2.8026772,-60.7263272,0
6933873233,2.804069,-60.7295177,0
6933873234,2.8036895,-60.7292009,0
6933873235,2.8036292,-60.7292654,0
6933873236,2.8039558,-60.7304813,0
6933873237,2.8031624,-60.7297843,0
6933984654,2.8038004,-60.7365083,0
6933984655,2.8033959,-60.7358123,0
6933984656,2.7985291,-60.7318396,0
6933984659,2.7993586,-60.7323924,0
6933984662,2.7968323,-60.7311773,0
6935837299,2.8298031,-60.7276955,0
6935837302,2.8298061,-60.7278155,0
6935837303,2.8209586,-60.7282906,0
6935837306,2.8209632,-60.7283972,0
6935837307,2.820828,-60.7284033,0
6935837310,2.820834,-60.7282973,0
6935837311,2.8182699,-60.7285494,0
6935837314,2.8182695,-60.7284482,0
6937099476,2.8576295,-60.6658656,0
6937420231,2.8588044,-60.66013,0
6937420232,2.8588483,-60.6601867,0
6937420235,2.8587043,-60.6601616,0
6937420241,2.858775,-60.6601228,0
6937420244,2.8587788,-60.6602784,0
6937420245,2.8588427,-60.6602328,0
6937420251,2.8617711,-60.6635067,0
6937420253,2.8616839,-60.6634341,0
6937420258,2.8617699,-60.6634886,0
6937420260,2.8616334,-60.6634832,0
6937420262,2.8617199,-60.6634346,0
6937420266,2.8617102,-60.663572,0
6937420268,2.8569327,-60.6579895,0
6937420270,2.8568177,-60.6580629,0
6937420276,2.8569226,-60.6581735,0
6937420277,2.8570027,-60.6580929,0
6937420279,2.8570024,-60.6580658,0
6937432687,2.8569057,-60.6579868,0
6937732103,2.8634042,-60.660778,0
6937732105,2.8588527,-60.6659407,0
6938348492,2.8233377,-60.6960102,0
6938348495,2.8233691,-60.6958903,0
6938348496,2.8210714,-60.6951456,0
6938348499,2.8211145,-60.695028,0
6938348513,2.8293161,-60.6811681,0
6938348514,2.829392,-60.6812506,0
6944072995,2.800688,-60.7302627,0
6944097916,2.7970453,-60.7249739,0
6944114554,2.7961645,-60.7264356,0
6944153459,2.8041992,-60.7371768,0
6944213580,2.7939563,-60.7313651,0
6944213581,2.7941446,-60.7320008,0
6944213582,2.7943475,-60.7326458,0
6944213583,2.7936804,-60.7305041,0
6944232886,2.7972455,-60.7324889,0
6944232887,2.7947768,-60.7340621,0
6944232888,2.7949637,-60.7347131,0
6944232889,2.7951425,-60.7353528,0
6944272429,2.7934828,-60.7336208,0
6944272435,2.793513,-60.7337274,0
6944272460,2.7965225,-60.7398507,0
6944361619,2.7990265,-60.7383897,0
6944371903,2.839624,-60.6597774,0
6944388551,2.8424888,-60.657041,0
6944388552,2.8435218,-60.6582321,0
6944388563,2.8435327,-60.6603248,0
6944388564,2.8430597,-60.6597212,0
6944388573,2.8490522,-60.6661343,0
6944778853,2.8189084,-60.734521,0
6944778854,2.8204265,-60.7351354,0
6944841715,2.8099497,-60.7285362,0
6944841719,2.8096462,-60.7290318,0
6944930834,2.8084052,-60.7303527,0
6944930836,2.8078528,-60.7354353,0
6945269758,2.8095052,-60.735602,0
6945338119,2.7989775,-60.6859392,0
6945359639,2.7997477,-60.6778912,0
6945398516,2.8036034,-60.6829883,0
6945398517,2.8036726,-60.6830477,0
6945484962,2.8093618,-60.7194693,0
6945484982,2.8143951,-60.7087393,0
6945484989,2.8212993,-60.712148,0
6945884023,2.7932298,-60.7037718,0
6945912798,2.8158662,-60.6688317,0
6945912803,2.8157145,-60.6687221,0
6945912807,2.8154997,-60.6685201,0
6945912809,2.815027,-60.6680019,0
6945912811,2.8157072,-60.6688648,0
6945912812,2.8156186,-60.6689474,0
6945912838,2.8210438,-60.6660897,0
6945912840,2.8218687,-60.6670323,0
6945912841,2.8219571,-60.667088,0
6945912847,2.8195283,-60.670601,0
6945912848,2.8197102,-60.6690419,0
6945912850,2.8205377,-60.6699879,1
6945912852,2.8195869,-60.6691506,0
6945912855,2.8194704,-60.6693467,0
6946986327,2.8045234,-60.6872448,0
6947307079,2.8247104,-60.6717677,0
6947307082,2.8229345,-60.6711736,0
6947307083,2.8233984,-60.6720695,0
6947648760,2.8223911,-60.6665797,0
6947648761,2.8224628,-60.6666662,0
6947905028,2.8144158,-60.6683378,0
6947905039,2.8141088,-60.6685267,0
6947905041,2.8142709,-60.6686081,0
6947905056,2.8215647,-60.6656682,0
6947969083,2.7995665,-60.6883054,0
6948145191,2.8249163,-60.7340489,0
6948238925,2.8056322,-60.6979669,0
6948238930,2.8112911,-60.7028056,0
6948295894,2.8312339,-60.7099812,0
6948296896,2.8241243,-60.6926242,0
6948345954,2.8192976,-60.6694802,0
6948345959,2.8193552,-60.6694957,0
6948345963,2.8193123,-60.6706034,0
6948345978,2.8186851,-60.6699495,0
6948350796,2.8145787,-60.7045841,0
6948350797,2.8122816,-60.6962822,0
6948350798,2.8122449,-60.696259,0
6948380535,2.8294977,-60.734852,0
6948462876,2.8307465,-60.7276288,2
6948462877,2.8307601,-60.7277393,0
6948462878,2.8269566,-60.7280056,0
6948462879,2.826948,-60.7278923,0
6948462880,2.8271426,-60.7278772,0
6948462881,2.8271456,-60.7279925,0
6948462882,2.8249522,-60.7280328,0
6948462883,2.8249669,-60.7281465,0
6948483287,2.8347659,-60.7273392,0
6948483288,2.8347742,-60.727444,0
6948483289,2.8272844,-60.7379506,0
6948483294,2.8282087,-60.7383929,0
6948976937,2.8136433,-60.6701211,4
6948990049,2.821071,-60.6713104,0
6948990053,2.819476,-60.6727223,0
6948997819,2.7970163,-60.6905375,0
6948997820,2.7970808,-60.6906103,0
6949004241,2.8334687,-60.7196283,0
6949029692,2.8042464,-60.6859596,0
6949029693,2.804296,-60.6860438,0
6949029694,2.8029655,-60.6835137,0
6949029695,2.8030218,-60.683621,0
6949029696,2.800177,-60.684118,0
6949029697,2.8001577,-60.6839629,0
6949030795,2.8133703,-60.6920561,0
6949030796,2.813635,-60.6922354,0
6949030802,2.8131626,-60.6921494,0
6949055439,2.7999587,-60.6780936,0
6949055455,2.79701,-60.6869769,0
6949133575,2.7998132,-60.6837163,0
6949148868,2.8371427,-60.7348305,0
6949148882,2.8250595,-60.7370999,0
6949148883,2.8251046,-60.7370967,0
6949206885,2.8147812,-60.6928748,0
6949206886,2.8145835,-60.6933847,0
6949206890,2.8076089,-60.691044,0
6949206893,2.8068444,-60.6923448,0
6949206894,2.8169548,-60.6934964,0
6949206895,2.8169228,-60.6935773,0
6949991957,2.8290456,-60.6673129,0
6949991958,2.829926,-60.6683094,0
6949991965,2.8320152,-60.6725878,0
6949991982,2.8239406,-60.6702818,0
6950023886,2.8244057,-60.6710194,1
6950023888,2.8232719,-60.6675791,0
6950023889,2.8227669,-60.6680217,0
6950098829,2.8371018,-60.6651886,0
6950098830,2.8320767,-60.668026,0
6950098833,2.8308832,-60.6666576,0
6950098835,2.8364687,-60.6640868,0
6950098836,2.8357647,-60.6645404,0
6950098837,2.8348522,-60.6651139,0
6950098838,2.8349379,-60.6652399,0
6950098840,2.8374527,-60.6651862,0
6950098843,2.8255798,-60.6604904,0
6950098845,2.8263935,-60.6613769,0
6950098846,2.8312752,-60.6671061,0
6950098847,2.8304169,-60.666124,0
6950201485,2.8279623,-60.6618488,0
6950201486,2.8297028,-60.6601987,0
6950201487,2.8297696,-60.6602857,0
6950201488,2.830616,-60.6594052,0
6950201489,2.830685,-60.6594866,0
6950201490,2.8315145,-60.6586244,0
6950201491,2.8315811,-60.6587049,0
6950201492,2.8319821,-60.6582166,0
6950201493,2.8325453,-60.6577262,0
6950201494,2.833141,-60.6572081,0
6950201513,2.8274972,-60.6603965,0
6950201515,2.8270401,-60.6607881,0
6950531501,2.835619,-60.6720547,0
6950531502,2.8345248,-60.6708138,0
6950531503,2.8325391,-60.6683974,0
6950531508,2.8254546,-60.6595679,0
6950747917,2.8133409,-60.6901815,0
6950747945,2.834277,-60.7228788,0
6950787569,2.8209997,-60.6660382,0
6950790829,2.8139423,-60.6824481,0
6950790830,2.8118365,-60.6806157,0
6950790831,2.8119678,-60.6807156,0
6950790833,2.8141049,-60.6826182,0
6950790835,2.8141258,-60.6823341,0
6950803581,2.8077037,-60.6892075,0
6950803582,2.809433,-60.6788564,0
6950803583,2.8093655,-60.6789719,0
6950803584,2.8104402,-60.6796227,0
6950806722,2.8236832,-60.7152575,0
6950806723,2.8237328,-60.7158843,2
6950806729,2.8236367,-60.7147106,0
6950806752,2.8314537,-60.7109058,0
6950853767,2.8155584,-60.6929248,0
6950853769,2.8159498,-60.6917132,1
6950853770,2.8085044,-60.6965206,0
6950857485,2.8103578,-60.679726,0
6950857486,2.8053296,-60.6850295,0
6950857487,2.8053702,-60.6850721,0
6950857492,2.8082799,-60.6771549,0
6950857493,2.8082608,-60.6769508,0
6950857505,2.8164558,-60.6841613,0
6950857508,2.8167493,-60.6833809,0
6950857512,2.8172182,-60.6821849,2
6950857513,2.8167031,-60.6817506,0
6950857517,2.8146592,-60.681566,0
6950865288,2.8076227,-60.6891299,0
6950883223,2.8191951,-60.6775185,0
6950883224,2.8201867,-60.6777676,0
6950888909,2.8139824,-60.6909204,0
6950888910,2.8135743,-60.691933,0
6950903770,2.8117568,-60.6853548,0
6950903773,2.81284,-60.6842782,0
6950903776,2.8114607,-60.6827006,0
6950903777,2.8102662,-60.6837611,0
6950903781,2.8060045,-60.6893027,0
6950929455,2.8235119,-60.6930833,0
6950929457,2.823519,-60.6931718,0
6950942785,2.8066375,-60.6897014,0
6951037868,2.8047982,-60.6870022,0
6951141296,2.7943658,-60.6839427,0
6951141299,2.7980306,-60.68307,0
6951182952,2.838813,-60.7093991,0
6951182953,2.8241553,-60.7229485,0
6951182954,2.8242145,-60.7238137,0
6951307008,2.8305299,-60.7215927,0
6952403776,2.8364211,-60.6902973,0
6954021618,2.8387286,-60.6909093,0
6954021619,2.8386898,-60.6909871,0
6965825625,2.8360669,-60.6723935,0
6965825626,2.8278479,-60.6630394,0
6965825627,2.8277602,-60.6631192,0
6965825631,2.8314741,-60.6673334,0
6968476188,2.8395511,-60.7387496,0
6974299789,2.8150185,-60.6778548,0
6974299790,2.8103742,-60.6840808,0
6974299791,2.8104718,-60.6839952,0
6974299792,2.8112718,-60.6849061,0
6974299793,2.8108318,-60.6844077,0
6980190445,2.8026246,-60.7374732,0
6980190447,2.8027671,-60.7374332,0
6993320376,2.8370739,-60.6771644,0
6993320377,2.8369399,-60.6754826,0
6993320379,2.8369498,-60.6762095,0
6996530995,2.8368747,-60.6735262,0
7012095076,2.8063353,-60.6909367,0
7012095077,2.8064668,-60.6909326,0
7012794205,2.8122929,-60.6962076,0
7017979160,2.8087269,-60.7422991,0
7027406188,2.8180949,-60.6704749,0
7069614076,2.7967918,-60.6981746,1
7070948133,2.8084548,-60.739837,0
7070948142,2.8081186,-60.7397803,0
7070948146,2.8079963,-60.74016,0
7070948147,2.8081812,-60.7399429,0
7070948149,2.8082857,-60.7399245,0
7070948151,2.8083539,-60.7393211,0
7070948152,2.8078726,-60.7392946,0
7070948175,2.8054679,-60.7395712,0
7102339021,2.833619,-60.7196915,0
7161057137,2.8313108,-60.6636239,0
7161057138,2.8314046,-60.6637658,0
7193551583,2.852984,-60.6366419,0
7193551584,2.8534784,-60.6361048,0
7319405769,2.8401494,-60.7143895,0
7370025710,2.8041505,-60.7373115,0
7386700755,2.8297191,-60.7349716,0
7386700758,2.8335253,-60.7198378,0
7386700759,2.8334793,-60.7199178,0
7490289883,2.7924855,-60.6983036,0
7490289884,2.7922618,-60.6987161,0
7490297292,2.7919847,-60.6949193,0
7490297294,2.7920917,-60.6948103,0
7490297296,2.7921325,-60.6949345,0
7490297303,2.7920503,-60.6949412,0
7490297305,2.7919636,-60.6948665,0
7490297307,2.7920485,-60.6947898,0
7490297313,2.79207,-60.6947809,0
7490297340,2.7943822,-60.6928456,0
7616342940,2.7999113,-60.677998,0
7666775080,2.8312643,-60.7103881,0
7666775081,2.8318435,-60.7103469,0
7697559667,2.8139941,-60.6692493,0
7697559668,2.8140916,-60.6692185,0
7697559669,2.8140466,-60.6691156,0
7697559670,2.8139509,-60.6691577,0
7700893733,2.8228798,-60.6743967,0
7700893734,2.8224061,-60.6748118,0
7700893764,2.8263889,-60.6784502,0
7712344413,2.8133821,-60.7325601,0
7824555766,2.8096358,-60.6966058,0
7824555768,2.8141948,-60.7344174,0
7857335517,2.8030416,-60.7188275,0
8084916256,2.806496,-60.7457229,0
8149428833,2.8556879,-60.6377372,0
8174287796,2.8286589,-60.7463659,0
8174287797,2.8290996,-60.7455454,0
8249775030,2.8128587,-60.6711581,0
8405331079,2.8033088,-60.7225386,0
8461415535,2.8028231,-60.6753733,0
8500500437,2.8004533,-60.7283873,0
8500500442,2.7996117,-60.7281213,0
8500500443,2.7982256,-60.7276814,0
8500500444,2.7969001,-60.7272892,0
8500500445,2.7969999,-60.7273171,0
8504114083,2.7915322,-60.7266125,0
8507605058,2.8063176,-60.7282796,0
8518750851,2.796249,-60.6981268,0
8518750852,2.7963295,-60.6983937,0
8518750867,2.7962544,-60.6983985,1
8615515715,2.7961698,-60.698144,0
8615549521,2.7967463,-60.6980413,0
8629532347,2.7983234,-60.7055389,0
8629532349,2.7984181,-60.705544,1
8629532352,2.7983425,-60.7055629,0
8629532353,2.7983266,-60.705494,0
8629532356,2.7984005,-60.7054762,0
8644261788,2.8510809,-60.6654868,0
8644295290,2.8616685,-60.6712486,0
8644295291,2.8615506,-60.6711832,0
8644295292,2.8667709,-60.6740234,0
8644295293,2.8677577,-60.6745541,0
8644295294,2.859822,-60.6702412,0
8644295295,2.8599258,-60.6703,0
8644295296,2.8582328,-60.6693752,0
8644295297,2.8583248,-60.6694294,0
8647951930,2.8192992,-60.7052439,0
8660528720,2.8301373,-60.7048658,0
8660528721,2.8303938,-60.7059628,0
8660648777,2.8547237,-60.6384604,0
8660648778,2.8547766,-60.6385278,0
8720034348,2.8165617,-60.7458229,0
8720034349,2.8165644,-60.745735,1
8743019744,2.7953257,-60.735981,0
8743019745,2.795536,-60.7366604,0
8743019746,2.7957386,-60.7372894,0
8743019747,2.7959319,-60.7379469,0
8743019748,2.7961309,-60.7385901,0
8743019749,2.7963181,-60.7392143,0
8743019750,2.7954434,-60.7359454,0
8743019751,2.7956537,-60.7366257,0
8743019752,2.795845,-60.7372455,0
8760557653,2.8357525,-60.7296554,0
8760557654,2.8355764,-60.7298574,0
8999522266,2.813004,-60.6706251,0
8999522279,2.8126488,-60.6709901,0
8999522281,2.8128071,-60.6705192,0
8999522305,2.8126732,-60.6711267,0
9041244477,2.811205,-60.732123,0
9041244482,2.8113035,-60.7320921,0
9123385549,2.808821,-60.7393463,0
9321297836,2.82899,-60.6609639,0
9328351674,2.8129768,-60.6730413,0
9332311641,2.8340003,-60.6604351,0
9332311644,2.834186,-60.6606287,0
9337978949,2.8076102,-60.7102485,0
9337984254,2.8077312,-60.7116062,0
9337984257,2.8076972,-60.7115046,0
9337984258,2.8076233,-60.7112965,0
9552318957,2.8486016,-60.664025,0
9552318958,2.848519,-60.6639737,0
