Source,Target,Distancia
1713191569,1713191500,156.925
1713191569,1713191577,160.757
1713191569,1713191589,63.512
1713191569,1713191481,58.993
1713191570,1713191566,11.748
1713191570,1713191500,155.213
1713191570,1713191490,62.409
1713191570,1713191505,22.796
1713191571,1713191544,156.481
1713191571,1713191504,62.413
1713191571,6270810585,10.505
1713191572,1712842223,218.158
1713191572,1712842203,103.279
1713191572,1712831417,30.234
1713191573,1713191549,155.575
1713191573,1713191487,159.184
1713191573,1713191585,61.012
1713191573,1713191583,60.375
1713191575,1713191528,74.931
1713191575,1713191483,70.579
1713191575,1713191562,70.565
1713191576,1712842214,154.503
1713191576,1713191507,17.85
1713191576,1700543422,162.233
1713191577,1713191569,160.757
1713191577,1713191550,56.694
1713191577,1713304296,29.817
1713191578,1713191489,159.184
1713191578,1713191530,61.461
1713191578,1713191509,60.58
1713191578,1713191528,158.733
1713191579,1713191508,58.334
1713191579,1713191557,19.766
1713191579,1713191541,154.406
1713191580,1713191538,93.373
1713191580,6270810626,58.479
1713191580,1713191512,74.082
1713191581,1713191567,24.378
1713191581,1713191515,62.633
1713191581,1713191546,155.154
1713191582,1713191551,158.7
1713191582,1713191503,53.038
1713191582,1713304166,41.917
1713191583,1713191573,60.375
1713191583,1713191500,59.544
1713191583,1713191490,155.319
1713191583,1713191589,158.013
1713191585,1713191515,59.486
1713191585,1713191573,61.012
1713191585,1712774124,154.972
1713191585,1713191564,159.2
1713191586,1713191481,157.152
1713191586,1713304296,32.525
1713191586,1713191482,61.028
1713191587,1713191544,82.335
1713191587,1713191527,66.604
1713191587,1713191488,69.713
1713191589,1713191583,158.013
1713191589,1713191550,161.143
1713191589,1713191487,58.508
1713191589,1713191569,63.512
1713217890,1713252711,232.012
1713217890,1713218133,111.94800000000001
1713217890,1713252755,96.104
1713217890,3958444822,80.188
1713217904,1713252668,84.951
1713217904,2352372689,62.6
1713217910,1713218198,109.138
1713217910,1713218196,76.57
1713217910,1713217966,30.04
1713217913,1713218161,55.726
1713217913,1713217971,89.503
1713217913,1713217989,272.448
1713217913,3918672670,64.142
1713217924,1713252670,68.274
1713217924,1713217974,9.799
1713217924,1713218185,105.056
1713217930,1713218106,89.635
1713217930,2352372800,64.9
1713217947,1713191549,68.802
1713217947,3958444822,97.584
1713217947,1713191485,65.881
1713217947,1700543349,70.72800000000001
1713217950,5049188925,242.314
1713217950,1713218074,97.92
1713217950,1713252621,87.14
1713217950,1713218272,245.584
1713217966,1713217910,30.04
1713217966,5000996106,55.505
1713217966,5000996105,55.575
1713217971,1713217913,89.503
1713217971,1713252643,90.491
1713217971,1713218193,111.578
1713217971,1713217989,349.23900000000003
1713217974,1713218092,55.186
1713217974,1713217924,9.799
1713217974,3918672669,50.81
1713217989,1713218085,57.382
1713217989,1713217913,272.448
1713217989,1713217971,349.23900000000003
1713217994,1712831182,14.207
1713217994,1713218218,41.905
1713217998,5000996105,143.558
1713217998,1713218092,219.718
1713217998,1713218131,51.671
1713217998,1713218126,54.892
1713218002,5048443243,16.542
1713218002,1713252712,236.024
1713218002,5048443251,17.243
1713218029,1713218117,125.727
1713218029,1700543439,96.183
1713218029,1713191527,197.146
1713218034,3918672670,51.152
1713218034,1713218131,221.919
1713218034,1713218092,53.4
1713218034,1713218193,93.35
1713218042,1713218196,114.401
1713218042,1713218095,67.641
1713218042,1713218198,84.831
1713218051,1713252717,111.392
1713218051,3183663963,49.894
1713218051,3440909640,79.313
1713218056,1713218161,54.033
1713218056,3918672669,68.068
1713218056,1713252607,57.215
1713218074,1713218131,145.947
1713218074,5000996105,47.739
1713218074,1713217950,97.92
1713218074,1713218180,99.59700000000001
1713218085,1713217989,57.382
1713218085,1713218161,272.802
1713218085,3183663964,108.842
1713218092,1713217998,219.718
1713218092,1713217974,55.186
1713218092,1713218034,53.4
1713218094,1713218095,88.884
1713218094,1713217930,116.29400000000001
1713218095,1713218094,88.884
1713218095,1713218042,67.641
1713218095,1713218106,114.285
1713218098,5000996107,82.769
1713218098,1713252763,134.848
1713218098,1713252650,71.805
1713218098,1713252756,56.458
1713218106,2352372752,64.227
1713218106,1713217930,89.635
1713218106,1713218196,69.706
1713218106,1713218095,114.285
1713218117,1713218029,125.727
1713218117,1684682903,32.093
1713218117,1700543357,81.324
1713218123,1713252753,420.984
1713218123,1713218218,39.103
1713218126,5000996106,85.113
1713218126,1713252670,141.507
1713218126,1713217998,54.892
1713218126,1713252756,52.685
1713218131,1713218034,221.919
1713218131,1713218074,145.947
1713218131,1713217998,51.671
1713218133,1713191566,52.405
1713218133,1713191485,15.806
1713218133,1713217890,111.94800000000001
1713218135,1713276604,197.109
1713218135,1713218141,184.755
1713218135,1713252753,89.074
1713218141,1713218135,184.755
1713218141,1713252695,236.879
1713218141,1713252712,100.565
1713218143,1713218289,84.003
1713218143,1712842310,7.756
1713218143,1713218272,72.248
1713218161,1713218056,54.033
1713218161,1713217913,55.726
1713218161,1713218085,272.802
1713218163,6929449057,20.655
1713218163,7857335517,8.018
1713218180,1713218196,122.456
1713218180,1713218074,99.59700000000001
1713218180,1713218289,70.839
1713218185,1713252763,71.014
1713218185,1713252631,60.173
1713218185,1713217924,105.056
1713218193,1713218034,93.35
1713218193,1713217971,111.578
1713218193,1713252731,118.248
1713218196,1713218180,122.456
1713218196,1713218042,114.401
1713218196,1713218106,69.706
1713218196,1713217910,76.57
1713218198,1713217910,109.138
1713218198,1713218042,84.831
1713218198,5000996107,88.668
1713218218,1700543433,8.399000000000001
1713218227,1713276599,180.464
1713218227,1713218230,376.125
1713218227,1713276547,74.73
1713218227,3430546066,74.374
1713218230,1713218227,376.125
1713218230,1713252628,271.884
1713218230,3430546064,73.0
1713218230,1713276518,75.694
1713218270,1713252645,48.172
1713218272,1713217950,245.584
1713218272,1700543392,88.41499999999999
1713218289,1713218143,84.003
1713218289,2352372752,63.92
1713218289,1713218180,70.839
1713252605,1713252688,417.308
1713252605,1713252609,318.757
1713252605,1713252650,77.901
1713252605,5048501756,76.311
1713252607,1713218056,57.215
1713252607,1713252726,49.243
1713252607,1713252620,104.004
1713252609,1713252778,72.77
1713252609,5048501757,78.682
1713252609,1713252605,318.757
1713252609,1713252641,249.629
1713252612,1713252717,50.044
1713252612,1713252726,52.41
1713252612,3183663963,110.994
1713252620,1713252760,69.207
1713252620,1713252717,49.511
1713252620,1713252607,104.004
1713252621,1713217950,87.14
1713252621,1713252738,89.61
1713252621,1700543392,238.218
1713252621,5049188924,240.759
1713252623,6929687363,162.053
1713252623,5048501756,12.527
1713252623,1713252665,77.196
1713252628,1713218230,271.884
1713252628,6944114554,69.32
1713252628,3181068342,113.881
1713252630,1713252711,79.86
1713252630,1713252765,381.967
1713252630,3958444822,236.84
1713252630,1713252712,77.445
1713252631,1713218185,60.173
1713252631,1713252760,56.679
1713252631,3918672669,105.298
1713252632,1723236305,11.131
1713252632,6944097916,24.251
1713252632,5046988925,22.265
1713252637,1713252755,185.861
1713252637,1713252662,195.927
1713252637,1713252711,79.079
1713252637,1713252740,78.052
1713252641,1713252609,249.629
1713252641,5048501758,78.347
1713252641,3440909640,90.916
1713252643,1713217971,90.491
1713252643,1713252716,91.077
1713252643,1713252690,233.285
1713252645,1713252738,77.048
1713252645,1713218270,48.172
1713252645,1700543329,237.63
1713252645,5049188922,239.657
1713252646,5048501757,10.093
1713252646,1713252782,76.305
1713252646,2352344930,246.196
1713252649,1713252764,99.952
1713252649,1713252750,253.33999999999997
1713252649,1713252751,264.625
1713252650,1713252698,416.457
1713252650,1713252778,319.841
1713252650,1713218098,71.805
1713252650,1713252605,77.901
1713252653,1713252665,420.2
1713252653,1713252779,78.088
1713252662,1713252637,195.927
1713252665,1713252653,420.2
1713252665,6270810628,239.877
1713252665,1713252623,77.196
1713252665,1713252772,75.425
1713252668,1713252716,87.784
1713252668,1713217904,84.951
1713252668,1713252728,236.106
1713252668,1713252696,151.84699999999998
1713252670,1713218126,141.507
1713252670,1713217924,68.274
1713252670,1713252769,56.236
1713252672,1713252712,382.613
1713252672,1713252765,81.063
1713252672,1713252751,19.962
1713252675,1713276518,73.897
1713252675,1713252777,374.342
1713252675,5046988934,138.064
1713252686,1713252728,83.274
1713252686,5049188923,11.073
1713252686,1713252716,235.983
1713252688,1713252605,417.308
1713252688,1713252698,76.41
1713252690,5049188924,11.813
1713252690,1713252686,87.969
1713252690,1713252643,233.285
1713252692,1713252772,419.239
1713252692,1713252653,75.301
1713252695,1713218141,236.879
1713252695,1713218123,85.827
1713252696,1713252716,239.63400000000001
1713252696,1713252668,151.84699999999998
1713252698,1713252650,416.457
1713252698,1713218094,75.249
1713252700,1713252782,76.766
1713252700,1713252750,74.4
1713252700,1713252772,320.279
1713252708,1713252738,237.375
1713252708,1700543329,75.971
1713252711,1713252630,79.86
1713252711,1713252637,79.079
1713252711,1713217890,232.012
1713252711,1713252765,453.06499999999994
1713252712,1713218002,236.024
1713252712,1713252672,382.613
1713252712,1713218141,100.565
1713252712,1713252630,77.445
1713252716,1713252643,91.077
1713252716,1713252668,87.784
1713252716,1713252686,235.983
1713252716,1713252696,239.634
1713252717,1713252620,49.511
1713252717,1713218051,111.392
1713252717,1713252612,50.044
1713252726,1713252607,49.243
1713252726,3183663964,112.805
1713252726,1713252612,52.41
1713252728,5049188922,13.959
1713252728,5049188922,91.606
1713252728,1713252668,236.106
1713252731,1713218193,118.248
1713252731,5049188925,11.12
1713252731,1713252690,89.072
1713252736,1713252755,77.356
1713252736,1713252740,186.181
1713252736,8405331079,80.10900000000001
1713252738,1713252621,89.61
1713252738,1713252645,77.048
1713252738,1713252708,237.375
1713252738,5049188923,240.21
1713252740,1713252637,78.052
1713252740,1713252777,77.626
1713252740,1713252736,186.181
1713252740,6270810617,204.024
1713252750,1713252700,74.4
1713252750,1713252753,318.564
1713252750,1713252649,253.34
1713252750,1713252764,87.33
1713252751,1713252672,19.962
1713252751,1713252649,264.625
1713252751,1713276604,76.967
1713252753,1713218123,420.984
1713252753,1713252750,318.564
1713252753,1713252772,73.719
1713252753,1713218135,89.074
1713252755,1713252637,185.861
1713252755,1713252736,77.356
1713252755,1713217890,96.104
1713252756,1713252769,138.818
1713252756,1713218126,52.685
1713252756,1713218098,56.458
1713252760,1713252631,56.679
1713252760,1713252620,69.207
1713252760,1713252778,78.545
1713252763,1713218098,134.848
1713252763,1713218185,71.014
1713252763,1713252769,50.215
1713252764,1713252649,99.952
1713252764,1713276604,123.884
1713252764,1713252750,87.33
1713252765,1713252672,81.063
1713252765,1713252630,381.967
1713252765,1713252711,453.065
1713252769,1713252763,50.215
1713252769,1713252670,56.236
1713252769,1713252756,138.818
1713252772,1713252692,419.239
1713252772,1713252700,320.279
1713252772,1713252665,75.425
1713252772,1713252753,73.719
1713252777,1713252740,77.626
1713252777,1713276547,76.131
1713252777,8405331079,185.714
1713252777,1713252675,374.342
1713252778,1713252760,78.545
1713252778,1713252609,72.77
1713252778,1713252650,319.841
1713252778,3440909640,230.592
1713252779,5048501759,202.351
1713252779,5048501755,11.561
1713252782,1713252646,76.305
1713252782,1713252700,76.766
1713252782,6270810628,78.809
1713276449,1673568110,150.471
1713276449,1713276555,225.28400000000002
1713276456,3726297541,404.593
1713276456,1713276566,90.262
1713276507,1723199224,143.717
1713276507,9632356477,21.893
1713276507,8500500437,20.13
1713276512,1713276547,183.027
1713276512,8405331079,74.982
1713276512,1713276599,77.014
1713276518,1713276547,376.701
1713276518,3181068342,187.619
1713276518,1713218230,75.694
1713276518,1713252675,73.897
1713276547,1713276512,183.027
1713276547,1713276518,376.701
1713276547,1713252777,76.131
1713276547,1713218227,74.73
1713276555,1673568110,95.485
1713276555,1713276449,225.284
1713276566,2352372803,212.317
1713276566,8629532352,111.54599999999999
1713276593,2352372805,70.422
1713276593,2352372746,119.561
1713276599,1713218227,180.464
1713276599,3181068337,72.414
1713276599,1713276512,77.014
1713276604,1713252764,123.884
1713276604,1713218135,197.109
1713276604,1713252751,76.967
1713304166,1713191582,41.917
1713304166,1713191504,21.236
1713304166,1713304424,79.586
1713304169,1713304178,127.56
1713304169,1713304364,165.749
1713304169,1719383852,90.557
1713304169,1713304264,95.343
1713304171,1713304243,92.992
1713304171,1713304351,134.405
1713304171,1713304439,135.639
1713304173,1713304385,94.777
1713304173,1713304327,95.23
1713304173,1713304287,75.238
1713304173,1713304422,136.814
1713304175,1713304351,96.223
1713304175,1713304424,137.241
1713304175,1713304243,135.059
1713304178,1684682910,128.053
1713304178,1719383902,87.771
1713304178,1713304389,98.035
1713304198,1713304399,175.791
1713304198,1713304392,165.881
1713304198,1713304355,95.733
1713304198,1719383886,94.979
1713304201,1713304321,134.83
1713304201,1713304216,137.37
1713304201,1687995942,95.539
1713304204,1713304352,96.853
1713304204,1713304391,122.842
1713304204,1713304432,224.783
1713304207,1719383792,164.314
1713304207,1719383730,165.972
1713304207,1706542355,95.987
1713304207,1706542351,96.979
1713304209,1713304428,97.845
1713304209,1713304364,94.017
1713304209,1713304264,163.817
1713304209,1713304402,161.707
1713304213,1713304222,94.064
1713304213,1713304246,136.676
1713304213,1713304237,96.396
1713304216,1713304246,95.283
1713304216,1713304201,137.37
1713304216,1713304222,134.633
1713304220,1713304356,162.507
1713304220,1713304281,165.933
1713304220,1719383848,95.104
1713304220,1713304428,92.788
1713304222,1713304216,134.633
1713304222,1713304262,97.278
1713304222,1712696988,94.28200000000001
